"104","2019-04-23","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-12 21:21:46","2019-05-12 21:21:46"
"105","2019-04-23","Nasi + Soto Ayam","0","13000","2019-05-12 21:22:20","2019-05-12 21:22:20"
"106","2019-04-23","Aqua Air Mineral 240ml","0","1000","2019-05-12 21:22:47","2019-05-12 21:22:47"
"107","2019-04-23","Teh Pucuk Harum 350ml","0","4000","2019-05-12 21:23:27","2019-05-12 21:23:27"
"108","2019-04-23","Nasi Goreng","0","12000","2019-05-12 21:23:44","2019-05-12 21:23:44"
"109","2019-04-24","Sari Roti Sandwich Keju","0","4500","2019-05-12 21:24:12","2019-05-12 21:24:12"
"110","2019-04-24","Insto Cool","0","15000","2019-05-12 21:25:04","2019-05-12 21:25:04"
"111","2019-04-24","Nasi + Soto Ayam","0","13000","2019-05-12 21:25:27","2019-05-12 21:25:27"
"112","2019-04-24","Good Day Moccachino","0","6000","2019-05-12 21:25:52","2019-05-12 21:25:52"
"113","2019-04-24","Teh Pucuk Harum 350ml","0","6000","2019-05-12 21:26:20","2019-05-12 21:26:20"
"114","2019-04-24","Top-Up OVO","0","30000","2019-05-12 21:26:45","2019-05-12 21:26:45"
"115","2019-04-24","Nasi Goreng","0","12000","2019-05-12 21:27:03","2019-05-12 21:27:03"
"116","2019-04-25","Sari Roti Cokelat","0","4500","2019-05-12 22:07:35","2019-05-12 22:07:35"
"117","2019-04-25","Nasi + Sayur Bayam + Telur Dadar + Tempe Goreng","0","8000","2019-05-12 22:08:11","2019-05-12 22:08:11"
"118","2019-04-25","Teh Pucuk Harum 350ml","0","6000","2019-05-12 22:08:32","2019-05-12 22:08:32"
"119","2019-04-25","Nasi Goreng","0","12000","2019-05-12 22:08:50","2019-05-12 22:08:50"
"120","2019-04-26","Nasi Kuning","0","5000","2019-05-12 22:09:21","2019-05-12 22:09:21"
"121","2019-04-26","Teh Pucuk Harum 350ml","0","4000","2019-05-12 22:09:51","2019-05-12 22:09:51"
"122","2019-04-26","Nasi + Soto Ayam","0","13000","2019-05-12 22:10:11","2019-05-12 22:10:11"
"123","2019-04-26","Good Day Moccachino","0","6000","2019-05-12 22:10:29","2019-05-12 22:10:29"
"124","2019-04-26","Le Minerale Air Mineral 600ml","0","3500","2019-05-12 22:10:52","2019-05-12 22:10:52"
"125","2019-04-26","Ades Air Mineral 1500ml","0","6200","2019-05-12 22:11:20","2019-05-12 22:11:20"
"126","2019-04-26","Teh Pucuk Harum 500ml","0","7000","2019-05-12 22:11:39","2019-05-12 22:11:39"
"127","2019-04-26","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-12 22:11:56","2019-05-12 22:11:56"
"128","2019-04-27","Withdrawal BTPN Jenius","100000","0","2019-05-12 22:12:19","2019-05-12 22:12:19"
"129","2019-04-27","Nasi + Sayur Kangkung + Telur Dadar","0","10000","2019-05-12 22:12:49","2019-05-12 22:12:49"
"130","2019-04-27","Nasi Goreng","0","12000","2019-05-12 22:13:09","2019-05-12 22:13:09"
